Data_ID,Year,Month,Utility_Number,Name,State,Ownership,Status,RES_Rev,RES_Sal,RES_Cus,COM_Rev,COM_Sal,COM_Cus,IND_Rev,IND_Sal,IND_Cus,TRAN_Rev,TRAN_Sal,TRAN_Cus,TOT_Rev,TOT_Sal,TOT_Cus
2370,2018,4,14724,Pennyrile Rural Electric Coop,KY,Cooperative,Final,"4,858.000","41,559.000","38,614","2,574.000","20,620.000","5,147","1,713.000","27,546.000",26,0.000,0.000,0,"9,145","89,725","43,787"
2371,2018,4,17564,South Kentucky Rural E C C,KY,Cooperative,Final,"6,855.346","66,836.296","61,407",809.991,"6,625.236","5,405","2,523.749","31,508.764",602,0.000,0.000,0,"10,189","104,970","67,414"
2372,2018,4,18642,Tennessee Valley Authority,KY,Federal,Final,0.000,0.000,0,"1,377.000","20,709.000",7,"9,899.000","247,492.000",9,0.000,0.000,0,"11,276","268,201",16
2373,2018,4,19446,Duke Energy Kentucky,KY,Investor Owned,Final,"8,912.648","102,485.337","126,865","10,573.813","132,370.609","15,034","4,247.770","62,408.343",364,0.000,0.000,0,"23,734","297,264","142,263"
2374,2018,4,20130,Warren Rural Elec Coop Corp,KY,Cooperative,Final,"7,234.000","68,298.000","53,701","3,558.000","31,196.000","12,091","3,932.000","65,848.000",44,0.000,0.000,0,"14,724","165,342","65,836"
2375,2018,4,22053,Kentucky Power Co,KY,Investor Owned,Final,"18,502.119","148,238.185","135,126","10,634.120","85,108.447","30,443","12,986.815","188,453.180","1,143",0.000,0.000,0,"42,123","421,800","166,712"
2376,2018,4,49998,City of Berea Municipal Utility,KY,Municipal,Final,479.040,"5,467.084","4,615",161.602,"1,796.135",606,237.013,"3,129.280",59,0.000,0.000,0,878,"10,392","5,280"
2377,2018,4,88888,Total EPM,KY,,Final,"193,118.614","1,796,117.021","1,974,936","140,869.802","1,411,783.960","304,417","129,748.098","2,324,638.884","6,832",0.000,0.000,0,"463,737","5,532,540","2,286,185"
2378,2018,4,0,Adjustment 2018,LA,,Final,"50,591.047","500,181.275","520,324","26,828.902","285,046.955","67,293","21,021.435","348,621.007","4,072",-0.007,0.013,0,"98,441","1,133,849","591,689"
2379,2018,4,3265,Cleco Power LLC,LA,Investor Owned,Final,"26,743.000","211,144.000","244,609","24,187.000","201,522.000","41,370","13,796.000","167,200.000",568,0.000,0.000,0,"64,726","579,866","286,547"
2380,2018,4,11241,Entergy Louisiana LLC,LA,Investor Owned,Final,"70,973.933","801,346.436","930,957","75,181.547","891,266.855","139,346","125,533.830","2,510,554.210","10,850",0.000,0.000,0,"271,689","4,203,168","1,081,153"
2381,2018,4,13478,"Entergy New Orleans, LLC",LA,Investor Owned,Final,"14,315.802","121,577.087","181,719","22,082.832","214,702.017","18,708","2,957.500","34,884.303","2,100",79.830,718.277,1,"39,436","371,882","202,528"
2382,2018,4,17698,Southwestern Electric Power Co,LA,Investor Owned,Final,"18,794.000","161,129.000","203,505","17,246.000","174,973.000","25,418","6,862.000","92,088.000","1,912",0.000,0.000,0,"42,902","428,190","230,835"
2383,2018,4,59579,Sunnova,LA,Behind the Meter,Final,2.439,19.336,28,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,2,19,28
2384,2018,4,59943,Spruce Finance,LA,Behind the Meter,Final,3.733,61.214,77,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,4,61,77
2385,2018,4,88888,Total EPM,LA,,Final,"181,423.954","1,795,458.348","2,081,219","165,526.281","1,767,510.827","292,135","170,170.765","3,153,347.520","19,502",79.823,718.290,1,"517,201","6,717,035","2,392,857"
2386,2018,4,0,Adjustment 2018,MA,,Final,"157,585.848","741,087.346","1,402,303","265,069.631","1,615,259.198","248,900","71,562.585","489,744.312","8,174","1,611.354","27,505.173",2,"495,829","2,873,596","1,659,379"
2387,2018,4,6374,Fitchburg Gas & Elec Light Co,MA,Investor Owned,Final,"2,039.255","8,003.732","17,295",833.457,"4,020.329","3,013",133.779,849.816,6,0.000,0.000,0,"3,006","12,874","20,314"
2388,2018,4,8774,City of Holyoke - (MA),MA,Municipal,Final,"1,068.000","8,131.000","14,875","2,027.000","14,280.000","2,818",501.000,"7,067.000",44,0.000,0.000,0,"3,596","29,478","17,737"
2389,2018,4,11804,Massachusetts Electric Co,MA,Investor Owned,Final,"79,466.296","329,587.378","643,488","15,434.995","119,144.114","74,694","2,432.597","14,011.652","1,371",0.000,0.000,0,"97,334","462,743","719,553"
2390,2018,4,13206,Nantucket Electric Co,MA,Investor Owned,Final,157.602,564.069,994,41.622,169.260,188,0.409,1.636,1,0.000,0.000,0,200,735,"1,183"
2391,2018,4,15748,Town of Reading - (MA),MA,Municipal,Final,"3,222.160","18,598.368","26,366","4,753.830","31,830.273","3,338",0.000,0.000,0,0.000,0.000,0,"7,976","50,429","29,704"
2392,2018,4,54913,NSTAR Electric Company,MA,Investor Owned,Final,"65,484.169","270,721.549","599,842","41,246.823","177,721.848","69,616","2,259.770","10,772.402",777,0.000,0.000,0,"108,991","459,216","670,235"
2393,2018,4,57313,SolarCity Corporation,MA,Behind the Meter,Final,"1,704.259","12,542.211","19,081",31.569,434.470,25,0.000,0.000,0,0.000,0.000,0,"1,736","12,977","19,106"
2394,2018,4,59086,"Constellation Solar Holding, LLC",MA,Behind the Meter,Final,0.000,0.000,0,34.900,324.570,3,.,.,.,0.000,0.000,0,35,325,3
2395,2018,4,59579,Sunnova,MA,Behind the Meter,Final,302.477,"2,146.067","2,931",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,302,"2,146","2,931"
2396,2018,4,59580,"SunPower Capital, LLC",MA,Behind the Meter,Final,21.935,275.877,355,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,22,276,355
2397,2018,4,59622,"Ahana Renewables, LLC",MA,Behind the Meter,Final,0.000,0.000,0,12.400,91.420,6,0.000,0.000,0,0.000,0.000,0,12,91,6
2398,2018,4,59624,"Vivint Solar, Inc.",MA,Behind the Meter,Final,"1,061.790","8,446.355","13,634",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,"1,062","8,446","13,634"
2399,2018,4,59647,Sunrun Inc.,MA,Behind the Meter,Final,680.362,"5,175.792","7,585",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,680,"5,176","7,585"
2400,2018,4,59738,"SunPower Capital Services, LLC",MA,Behind the Meter,Final,10.856,29.217,54,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,11,29,54
2401,2018,4,59943,Spruce Finance,MA,Behind the Meter,Final,34.789,275.548,373,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,35,276,373
2402,2018,4,60025,Greenbacker Renewable Energy Corporation,MA,Behind the Meter,Final,38.870,302.636,450,1.617,8.637,1,0.000,0.000,0,0.000,0.000,0,40,311,451
2403,2018,4,60981,"TerraForm US Energy Services, LLC",MA,Behind the Meter,Final,0.000,0.000,0,161.126,"3,689.321",26,0.000,0.000,0,0.000,0.000,0,161,"3,689",26
2404,2018,4,61098,Longroad Energy,MA,Behind the Meter,Final,0.000,0.000,0,59.370,370.590,8,0.000,0.000,0,0.000,0.000,0,59,371,8
2405,2018,4,61823,"Greenskies Renewable Energy, LLC",MA,,Final,0.000,0.000,0,92.400,"1,391.600",4,0.000,0.000,0,0.000,0.000,0,92,"1,392",4
2406,2018,4,88888,Total EPM,MA,,Final,"312,878.668","1,405,887.145","2,749,626","329,800.740","1,968,735.630","402,640","76,890.140","522,446.818","10,373","1,611.354","27,505.173",2,"721,181","3,924,575","3,162,641"
2407,2018,4,0,Adjustment 2018,MD,,Final,"60,497.994","409,745.753","478,898","169,803.848","1,658,901.291","107,640","23,421.887","285,254.148","4,231","2,935.578","41,012.040",5,"256,659","2,394,913","590,774"
2408,2018,4,84,A & N Electric Coop,MD,Cooperative,Final,18.881,153.327,273,4.379,33.285,43,0.000,0.000,0,0.000,0.000,0,23,187,316
2409,2018,4,1167,Baltimore Gas & Electric Co,MD,Investor Owned,Final,"81,177.562","597,145.380","880,324","21,570.886","187,211.162","66,289",967.021,"9,062.351","3,159",0.000,0.000,0,"103,715","793,419","949,772"
2410,2018,4,5027,Delmarva Power,MD,Investor Owned,Final,"19,656.473","132,395.679","153,381","4,259.461","28,622.986","16,380",43.562,788.911,72,0.000,0.000,0,"23,959","161,808","169,833"
2411,2018,4,15263,The Potomac Edison Company,MD,Investor Owned,Final,"22,078.905","200,689.405","210,477","4,687.557","42,716.566","19,781",896.773,"9,263.321","1,327",0.000,0.000,0,"27,663","252,669","231,585"
2412,2018,4,15270,Potomac Electric Power Co,MD,Investor Owned,Final,"44,035.562","318,998.271","414,870","11,201.634","95,072.229","27,789",0.809,0.745,2,0.000,0.000,0,"55,238","414,071","442,661"
2413,2018,4,17637,Southern Maryland Elec Coop Inc,MD,Cooperative,Final,"17,305.811","167,164.165","144,719","9,861.877","102,247.969","15,497",0.000,0.000,0,0.000,0.000,0,"27,168","269,412","160,216"
2414,2018,4,57313,SolarCity Corporation,MD,Behind the Meter,Final,"2,928.743","24,363.837","26,235",138.912,"2,238.327",144,0.000,0.000,0,0.000,0.000,0,"3,068","26,602","26,379"
2415,2018,4,59086,"Constellation Solar Holding, LLC",MD,Behind the Meter,Final,0.000,0.000,0,30.760,441.510,10,19.760,163.810,2,0.000,0.000,0,51,605,12
2416,2018,4,59579,Sunnova,MD,Behind the Meter,Final,106.659,885.901,822,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,107,886,822
2417,2018,4,59624,"Vivint Solar, Inc.",MD,Behind the Meter,Final,"1,517.959","14,019.453","14,973",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,"1,518","14,019","14,973"
2418,2018,4,59647,Sunrun Inc.,MD,Behind the Meter,Final,493.857,"4,137.801","3,595",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,494,"4,138","3,595"
2419,2018,4,59943,Spruce Finance,MD,Behind the Meter,Final,6.682,62.019,53,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,7,62,53
2420,2018,4,60025,Greenbacker Renewable Energy Corporation,MD,Behind the Meter,Final,27.814,216.727,231,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,28,217,231
2421,2018,4,60981,"TerraForm US Energy Services, LLC",MD,Behind the Meter,Final,0.000,0.000,0,25.135,363.029,7,0.000,0.000,0,0.000,0.000,0,25,363,7
2422,2018,4,61098,Longroad Energy,MD,Behind the Meter,Final,0.000,0.000,0,57.420,518.370,28,0.000,0.000,0,0.000,0.000,0,57,518,28
2423,2018,4,61823,"Greenskies Renewable Energy, LLC",MD,,Final,0.000,0.000,0,52.300,328.400,1,0.000,0.000,0,0.000,0.000,0,52,328,1
2424,2018,4,88888,Total EPM,MD,,Final,"249,852.902","1,869,977.718","2,328,851","221,694.169","2,118,695.124","253,609","25,349.812","304,533.286","8,793","2,935.578","41,012.040",5,"499,832","4,334,218","2,591,258"
2425,2018,4,0,Adjustment 2018,ME,,Final,"10,302.096","55,805.929","103,633","23,205.075","198,056.080","23,245","20,091.525","228,418.472",996,0.000,0.000,0,"53,599","482,280","127,874"
2426,2018,4,1179,Emera Maine,ME,Investor Owned,Final,"11,133.175","60,919.861","125,062","5,391.042","38,741.258","22,749",562.031,"4,895.837",146,0.000,0.000,0,"17,086","104,557","147,957"
2427,2018,4,3266,Central Maine Power Co,ME,Investor Owned,Final,"41,929.600","256,062.779","471,333","14,028.700","101,832.729","45,600","1,353.430","9,173.840","1,868",0.000,0.000,0,"57,312","367,069","518,801"
2428,2018,4,5609,Eastern Maine Electric Coop,ME,Cooperative,Final,786.320,"4,674.180","10,418",288.650,"1,931.610","2,182",156.210,"1,199.250",27,0.000,0.000,0,"1,231","7,805","12,627"
2429,2018,4,8883,Houlton Water Company,ME,Municipal,Final,273.973,"2,701.615","3,919",208.812,"2,057.009","1,413",174.986,"1,883.664",79,0.000,0.000,0,658,"6,642","5,411"
2430,2018,4,11477,Town of Madison - (ME),ME,Municipal,Final,253.421,"1,602.941","2,255",64.173,400.060,259,30.051,350.409,17,0.000,0.000,0,348,"2,353","2,531"
2431,2018,4,57313,SolarCity Corporation,ME,Behind the Meter,Final,0.000,0.000,0,15.587,132.657,4,0.000,0.000,0,0.000,0.000,0,16,133,4
2432,2018,4,61823,"Greenskies Renewable Energy, LLC",ME,,Final,0.000,0.000,0,26.700,223.600,1,0.000,0.000,0,0.000,0.000,0,27,224,1
2433,2018,4,88888,Total EPM,ME,,Final,"64,678.585","381,767.305","716,620","43,228.739","343,375.003","95,453","22,368.233","245,921.472","3,133",0.000,0.000,0,"130,276","971,064","815,206"
2434,2018,4,0,Adjustment 2018,MI,,Final,"37,413.201","272,031.857","432,570","43,347.805","474,098.140","62,751","43,703.051","670,964.812","2,717",0.000,-0.036,0,"124,464","1,417,095","498,038"
2435,2018,4,392,Alpena Power Co,MI,Investor Owned,Final,996.100,"7,161.700","13,688",991.600,"8,333.500","3,991",688.400,"10,368.100",4,0.000,0.000,0,"2,676","25,863","17,683"
2436,2018,4,3828,Cloverland Electric Co-op,MI,Cooperative,Final,"3,153.138","24,882.352","34,391","2,718.384","25,171.446","8,074",994.940,"11,801.818",8,0.000,0.000,0,"6,866","61,856","42,473"
2437,2018,4,4254,Consumers Energy Co,MI,Investor Owned,Final,"151,655.967","963,424.823","1,591,923","116,431.434","910,014.030","220,085","51,833.931","664,983.729","1,309",0.000,0.000,0,"319,921","2,538,423","1,813,317"
2438,2018,4,5109,DTE Electric Company,MI,Investor Owned,Final,"167,624.017","1,034,158.716","1,990,184","152,978.214","1,421,164.769","203,480","53,883.482","773,384.079",793,64.818,582.760,2,"374,551","3,229,290","2,194,459"
2439,2018,4,9324,Indiana Michigan Power Co,MI,Investor Owned,Final,"10,051.372","91,403.288","110,150","6,025.019","59,844.852","19,216","5,229.325","64,504.308",950,0.000,0.000,0,"21,306","215,752","130,316"
2440,2018,4,10704,City of Lansing - (MI),MI,Municipal,Final,"5,988.000","40,099.000","84,568","10,377.000","84,771.000","12,753","2,792.000","27,403.000",229,0.000,0.000,0,"19,157","152,273","97,550"
2441,2018,4,13780,Northern States Power Co,MI,Investor Owned,Final,550.975,"4,576.607","7,622",480.391,"4,329.446","1,338",184.171,"2,802.136",2,0.000,0.000,0,"1,216","11,708","8,962"
2442,2018,4,19578,Upper Peninsula Power Company,MI,Investor Owned,Final,"4,671.050","20,810.320","46,389","1,932.400","12,537.100","5,720","2,073.000","34,733.310",9,0.000,0.000,0,"8,676","68,081","52,118"
2443,2018,4,20847,Wisconsin Electric Power Co,MI,Investor Owned,Final,0.000,0.000,0,0.000,0.000,0,"6,990.024","106,956.433",1,0.000,0.000,0,"6,990","106,956",1
2444,2018,4,60631,Upper Michigan Energy Resources Corp.,MI,Investor Owned,Final,"2,749.274","17,743.436","32,768","1,545.917","10,594.727","3,966","1,504.142","21,545.340",31,0.000,0.000,0,"5,799","49,884","36,765"
2445,2018,4,61823,"Greenskies Renewable Energy, LLC",MI,,Final,0.000,0.000,0,36.600,529.900,1,0.000,0.000,0,0.000,0.000,0,37,530,1
2446,2018,4,88888,Total EPM,MI,,Final,"384,853.094","2,476,292.099","4,344,253","336,864.764","3,011,388.910","541,375","169,876.466","2,389,447.065","6,053",64.818,582.724,2,"891,659","7,877,711","4,891,683"
2447,2018,4,0,Adjustment 2018,MN,,Final,"83,530.276","687,786.753","724,696","38,615.378","368,793.995","83,898","39,820.781","488,870.542","7,488",0.000,0.024,0,"161,966","1,545,451","816,082"
2448,2018,4,689,Connexus Energy,MN,Cooperative,Final,"10,963.616","83,149.967","120,821","4,972.619","51,401.260","11,469",761.489,"8,514.184",399,0.000,0.000,0,"16,698","143,065","132,689"
2449,2018,4,5574,East Central Energy,MN,Cooperative,Final,"6,346.250","42,973.399","49,260","2,349.764","22,986.476","5,599",466.383,"6,450.200",159,0.000,0.000,0,"9,162","72,410","55,018"
2450,2018,4,10596,City of Lake Crystal - (MN),MN,Municipal,Final,105.959,555.982,"1,031",104.393,642.365,177,0.000,0.000,0,0.000,0.000,0,210,"1,198","1,208"
2451,2018,4,12647,"ALLETE, Inc.",MN,Investor Owned,Final,"6,449.174","82,902.810","122,355","7,708.871","101,998.380","23,248","26,362.288","541,866.193",381,0.000,0.000,0,"40,520","726,767","145,984"
2452,2018,4,13781,Northern States Power Co - Minnesota,MN,Investor Owned,Final,"81,160.600","578,284.697","1,149,014","99,643.173","994,876.775","139,326","47,871.782","637,802.502",504,200.489,"2,150.170",1,"228,876","2,213,114","1,288,845"
2453,2018,4,13815,Northwestern Wisconsin Elec Co,MN,Investor Owned,Final,4.954,35.840,59,1.396,8.606,24,0.000,0.000,0,0.000,0.000,0,6,44,83
2454,2018,4,14232,Otter Tail Power Co,MN,Investor Owned,Final,"4,313.136","45,054.656","48,290","6,774.156","85,297.802","12,229","4,838.661","90,642.707",11,0.000,0.000,0,"15,926","220,995","60,530"
2455,2018,4,16181,Rochester Public Utilities,MN,Municipal,Final,"3,619.133","24,551.945","49,562","6,191.532","55,870.326","4,921",956.651,"8,579.174",1,0.000,0.000,0,"10,767","89,001","54,484"
2456,2018,4,17267,Sioux Valley SW Elec Coop,MN,Cooperative,Final,807.590,"7,601.273","3,351",81.462,695.933,373,275.290,"3,157.625",100,0.000,0.000,0,"1,164","11,455","3,824"
2457,2018,4,20996,Wright-Hennepin Coop Elec Assn,MN,Cooperative,Final,"5,294.540","45,467.238","46,587","2,195.705","22,359.108","5,825",397.688,"4,389.453",100,0.000,0.000,0,"7,888","72,216","52,512"
2458,2018,4,25177,Dakota Electric Association,MN,Cooperative,Final,"7,490.000","63,444.000","99,096","5,400.000","67,185.000","7,736",14.000,9.000,390,0.000,0.000,0,"12,904","130,638","107,222"
2459,2018,4,27000,WAPA-- Western Area Power Administration,MN,Federal,Final,0.000,0.000,0,120.861,"5,428.795",4,0.000,0.000,0,0.000,0.000,0,121,"5,429",4
2460,2018,4,88888,Total EPM,MN,,Final,"210,085.228","1,661,808.560","2,414,122","174,159.310","1,777,544.821","294,829","121,765.013","1,790,281.580","9,533",200.489,"2,150.194",1,"506,210","5,231,785","2,718,485"
2461,2018,4,0,Adjustment 2018,MO,,Final,"87,331.143","796,588.228","829,368","34,108.054","348,692.049","106,845","24,319.161","357,634.193","2,150",-0.069,-4.660,0,"145,758","1,502,910","938,363"
2462,2018,4,3093,Carroll Electric Coop Corp - (AR),MO,Cooperative,Final,924.953,"8,855.270","11,198",144.671,"1,559.704",830,0.000,0.000,0,0.000,0.000,0,"1,070","10,415","12,028"
2463,2018,4,4675,Cuivre River Electric Coop Inc,MO,Cooperative,Final,"7,900.491","86,031.673","63,799",348.247,"3,334.790","1,181","1,493.565","20,169.314",229,0.000,0.000,0,"9,742","109,536","65,209"
2464,2018,4,5860,Empire District Electric Co,MO,Investor Owned,Final,"16,475.939","117,138.993","129,714","12,854.119","111,484.462","23,708","5,892.939","73,598.803",280,0.000,0.000,0,"35,223","302,222","153,702"
2465,2018,4,9231,City of Independence - (MO),MO,Municipal,Final,"4,416.446","32,501.803","52,174","3,841.983","30,576.041","5,071",431.535,"5,951.690",12,0.000,0.000,0,"8,690","69,030","57,257"
2466,2018,4,10000,Kansas City Power & Light Co,MO,Investor Owned,Final,"21,344.711","163,393.595","254,396","36,366.914","342,489.761","32,094","8,307.066","118,570.696",956,11.566,85.388,1,"66,030","624,539","287,447"
2467,2018,4,12698,KCP&L Greater Missouri Operations Co.,MO,Investor Owned,Final,"24,578.474","237,992.421","286,885","20,618.543","245,648.329","39,463","6,141.767","104,405.463",241,0.000,0.000,0,"51,339","588,046","326,589"
2468,2018,4,17833,City Utilities of Springfield - (MO),MO,Municipal,Final,"6,690.743","66,028.544","99,533","10,040.461","116,089.294","15,126","2,512.894","34,874.193",259,0.000,0.000,0,"19,244","216,992","114,918"
2469,2018,4,19436,Union Electric Co - (MO),MO,Investor Owned,Final,"85,180.088","895,244.809","1,060,680","81,082.458","1,097,851.291","158,935","20,402.568","338,281.923","3,973",130.761,"1,895.469",1,"186,796","2,333,273","1,223,589"
2470,2018,4,59579,Sunnova,MO,Behind the Meter,Final,0.211,1.772,2,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,2,2
2471,2018,4,88888,Total EPM,MO,,Final,"254,843.199","2,403,777.108","2,787,749","199,405.450","2,297,725.721","383,253","69,501.495","1,053,486.275","8,100",142.258,"1,976.197",2,"523,892","5,756,965","3,179,104"
2472,2018,4,0,Adjustment 2018,MS,,Final,"53,681.842","453,272.365","506,839","37,928.360","327,415.687","97,016","19,028.837","255,063.565","6,486",0.000,0.000,0,"110,639","1,035,752","610,341"
2473,2018,4,3841,Coast Electric Power Assn,MS,Cooperative,Final,"8,280.000","67,511.000","75,211","3,366.000","30,320.000","7,014","1,267.000","18,531.000",10,0.000,0.000,0,"12,913","116,362","82,235"
2474,2018,4,6641,4-County Electric Power Assn,MS,Cooperative,Final,"4,635.000","37,122.000","38,925","2,921.000","20,410.000","9,345",869.000,"14,079.000",7,0.000,0.000,0,"8,425","71,611","48,277"
2475,2018,4,12685,Entergy Mississippi LLC,MS,Investor Owned,Final,"36,545.724","314,151.743","376,263","38,780.153","369,918.776","69,959","14,254.970","201,220.934","3,991",0.000,0.000,0,"89,581","885,291","450,213"
2476,2018,4,12686,Mississippi Power Co,MS,Investor Owned,Final,"15,906.000","121,051.000","153,492","19,593.000","198,651.000","34,087","23,296.000","387,086.000",450,0.000,0.000,0,"58,795","706,788","188,029"
